date,close,log_return,realized_vol_21d
2018-01-22 00:00:00+00:00,10931.400390625,-0.05937426753876515,1.1782008007540523
2018-01-23 00:00:00+00:00,10868.400390625,-0.005779885423653502,1.117352066940977
2018-01-24 00:00:00+00:00,11359.400390625,0.04418609725643604,1.1319582327027242
2018-01-25 00:00:00+00:00,11259.400390625,-0.008842259367552611,1.1229587613969083
2018-01-26 00:00:00+00:00,11171.400390625,-0.007846394102556208,1.02556449535981
2018-01-27 00:00:00+00:00,11440.7001953125,0.02382021404816243,1.0334780978278182
2018-01-28 00:00:00+00:00,11786.2998046875,0.02976063348641126,1.0358671231519225
2018-01-29 00:00:00+00:00,11296.400390625,-0.04245369798060674,1.012327744219387
2018-01-30 00:00:00+00:00,10106.2998046875,-0.11132515302966894,1.0645536691939546
2018-01-31 00:00:00+00:00,10221.099609375,0.011295200421318582,1.0584111794924145
2018-02-01 00:00:00+00:00,9170.5400390625,-0.10845799638872773,1.0560987563321795
2018-02-02 00:00:00+00:00,8830.75,-0.03775622775012468,1.0348676360294362
2018-02-03 00:00:00+00:00,9174.91015625,0.03823265293714762,1.042379938817853
2018-02-04 00:00:00+00:00,8277.009765625,-0.10299083790500331,1.0784425216624518
2018-02-05 00:00:00+00:00,6955.27001953125,-0.17398211533124852,1.1903680165205384
2018-02-06 00:00:00+00:00,7754.0,0.10870919082663183,1.151793877925064
2018-02-07 00:00:00+00:00,7621.2998046875,-0.017261906053983648,1.151441734283241
2018-02-08 00:00:00+00:00,8265.58984375,0.08115416198669995,1.1935799749630758
2018-02-09 00:00:00+00:00,8736.98046875,0.05546355066788704,1.2156836367412747
2018-02-10 00:00:00+00:00,8621.900390625,-0.013259122522587949,1.1361530058977405
2018-02-11 00:00:00+00:00,8129.97021484375,-0.05874826338459948,1.101780333683089
2018-02-12 00:00:00+00:00,8926.5703125,0.09347499762512804,1.1535919080751118
2018-02-13 00:00:00+00:00,8598.3095703125,-0.03746663522015054,1.1574688810522404
2018-02-14 00:00:00+00:00,9494.6298828125,0.09916074093751738,1.205267901267439
2018-02-15 00:00:00+00:00,10166.400390625,0.06836184023155013,1.2343445265336634
2018-02-16 00:00:00+00:00,10233.900390625,0.006617573638271057,1.234920777753974
2018-02-17 00:00:00+00:00,11112.7001953125,0.08238283884948888,1.2678711890538863
2018-02-18 00:00:00+00:00,10551.7998046875,-0.05179217303128765,1.2740875075834528
2018-02-19 00:00:00+00:00,11225.2998046875,0.06187369895710683,1.286914156766753
2018-02-20 00:00:00+00:00,11403.7001953125,0.01576773934263906,1.2224551614906145
2018-02-21 00:00:00+00:00,10690.400390625,-0.06459170224791023,1.2461543863601852
2018-02-22 00:00:00+00:00,10005.0,-0.06626121098880938,1.2069236244596044
2018-02-23 00:00:00+00:00,10301.099609375,0.02916567969339066,1.1998916804206072
2018-02-24 00:00:00+00:00,9813.0703125,-0.048535445290413405,1.2093479640610378
2018-02-25 00:00:00+00:00,9664.73046875,-0.01523197751850677,1.1489533987264822
2018-02-26 00:00:00+00:00,10366.7001953125,0.07011553986619887,0.9588982837643784
2018-02-27 00:00:00+00:00,10725.599609375,0.0340346060989737,0.9042099369229397
2018-02-28 00:00:00+00:00,10397.900390625,-0.03102947063646394,0.9117120674401397
2018-03-01 00:00:00+00:00,10951.0,0.05182687604474616,0.8902224733491805
2018-03-02 00:00:00+00:00,11086.400390625,0.012288390831968733,0.8769810766229077
2018-03-03 00:00:00+00:00,11489.7001953125,0.03573183173255637,0.8760861425650158
2018-03-04 00:00:00+00:00,11512.599609375,0.0019910549659772955,0.8372257637437568
2018-03-05 00:00:00+00:00,11573.2998046875,0.005258650235306609,0.7895312797418687
2018-03-06 00:00:00+00:00,10779.900390625,-0.07101737882303372,0.8240140759133109
2018-03-07 00:00:00+00:00,9965.5703125,-0.0785471416488412,0.8137040689243397
2018-03-08 00:00:00+00:00,9395.009765625,-0.05895751127349285,0.8029307200041798
2018-03-09 00:00:00+00:00,9337.5498046875,-0.006134788034011313,0.8020692327713067
2018-03-10 00:00:00+00:00,8866.0,-0.05182014795719041,0.7523742512372583
2018-03-11 00:00:00+00:00,9578.6298828125,0.0773108269362234,0.7953423172352199
2018-03-12 00:00:00+00:00,9205.1201171875,-0.039774699535065794,0.7656783944789249
2018-03-13 00:00:00+00:00,9194.849609375,-0.0011163614975213596,0.7608912246732602
2018-03-14 00:00:00+00:00,8269.8095703125,-0.10603202002040293,0.8101294161119303
2018-03-15 00:00:00+00:00,8300.8603515625,0.0037476840392196608,0.7872696116499034
2018-03-16 00:00:00+00:00,8338.349609375,0.00450614197866649,0.7768145993698361
2018-03-17 00:00:00+00:00,7916.8798828125,-0.05186813420832641,0.7789769026803111
2018-03-18 00:00:00+00:00,8223.6796875,0.03802058543426426,0.7963136369684247
2018-03-19 00:00:00+00:00,8630.650390625,0.048302106725166924,0.7726942288449187
2018-03-20 00:00:00+00:00,8913.4697265625,0.03224371887087316,0.77146936844303
2018-03-21 00:00:00+00:00,8929.2802734375,0.0017722101148143986,0.7679271294237265
2018-03-22 00:00:00+00:00,8728.4697265625,-0.022745729727735496,0.7385284830706578
2018-03-23 00:00:00+00:00,8879.6201171875,0.017168711059965366,0.7406415282036343
2018-03-24 00:00:00+00:00,8668.1201171875,-0.02410683537135471,0.7222869450020951
2018-03-25 00:00:00+00:00,8495.7802734375,-0.02008233931084544,0.7203980915360793
2018-03-26 00:00:00+00:00,8209.400390625,-0.03428971504220468,0.71977790217047
2018-03-27 00:00:00+00:00,7833.0400390625,-0.04692919680936608,0.7013279188800426
2018-03-28 00:00:00+00:00,7954.47998046875,0.01538459954530477,0.6691831736596245
2018-03-29 00:00:00+00:00,7165.7001953125,-0.10442950860100436,0.726552347606289
2018-03-30 00:00:00+00:00,6890.52001953125,-0.03915922419318774,0.7316670229563853
2018-03-31 00:00:00+00:00,6973.52978515625,0.01197496528897845,0.7239689550377499
2018-04-01 00:00:00+00:00,6844.22998046875,-0.018715563309412864,0.6481008515321409
2018-04-02 00:00:00+00:00,7083.7998046875,0.03440450062348593,0.6645557793025342
2018-04-03 00:00:00+00:00,7456.10986328125,0.051223352843477454,0.6996339925381897
2018-04-04 00:00:00+00:00,6853.83984375,-0.08422475580705478,0.6651394296758972
2018-04-05 00:00:00+00:00,6811.47021484375,-0.006201068910304803,0.6636388601372607
2018-04-06 00:00:00+00:00,6636.31982421875,-0.026050420941338085,0.6640030269616639
2018-04-07 00:00:00+00:00,6911.08984375,0.040569778635102284,0.6692823871845325
2018-04-08 00:00:00+00:00,7023.52001953125,0.0161371745154427,0.6550959144589105
2018-04-09 00:00:00+00:00,6770.72998046875,-0.03665561276645477,0.6294997629413148
2018-04-10 00:00:00+00:00,6834.759765625,0.009412414998555812,0.614267121671851
2018-04-11 00:00:00+00:00,6968.31982421875,0.019352815614150316,0.6224309166870399
2018-04-12 00:00:00+00:00,7889.25,0.12412693581038274,0.7783286311779146
2018-04-13 00:00:00+00:00,7895.9599609375,0.0008501580097129826,0.7745651697163866
2018-04-14 00:00:00+00:00,7986.240234375,0.01136885881377853,0.7736280943354319
2018-04-15 00:00:00+00:00,8329.1103515625,0.04203655981360764,0.7870680534380485
2018-04-16 00:00:00+00:00,8058.669921875,-0.03300812914143919,0.7863961350775956
2018-04-17 00:00:00+00:00,7902.08984375,-0.01962125912828721,0.7718031027343566
2018-04-18 00:00:00+00:00,8163.419921875,0.03253592757494634,0.7782537126759241
2018-04-19 00:00:00+00:00,8294.3095703125,0.015906496489625957,0.6775136500145693
2018-04-20 00:00:00+00:00,8845.830078125,0.06437648463049019,0.6836065323329941
2018-04-21 00:00:00+00:00,8895.580078125,0.005608362578138261,0.6839528495117023
2018-04-22 00:00:00+00:00,8802.4599609375,-0.010523309510453865,0.6799558867808547
2018-04-23 00:00:00+00:00,8930.8798828125,0.014483697709083162,0.6751636515980765
2018-04-24 00:00:00+00:00,9697.5,0.08235319918742609,0.7064011239294854
2018-04-25 00:00:00+00:00,8845.740234375,-0.09193210663750347,0.720072821267025
2018-04-26 00:00:00+00:00,9281.509765625,0.04808821013231678,0.7271646086945038
2018-04-27 00:00:00+00:00,8987.0498046875,-0.0322395933068439,0.7318395210976056
2018-04-28 00:00:00+00:00,9348.48046875,0.03942918286213941,0.7313368785038878
2018-04-29 00:00:00+00:00,9419.080078125,0.007523614187495628,0.7316854761984709
2018-04-30 00:00:00+00:00,9240.5498046875,-0.019136041014403197,0.7188141854013002
2018-05-01 00:00:00+00:00,9119.009765625,-0.01324016669459219,0.7252118415280836
2018-05-02 00:00:00+00:00,9235.919921875,0.012739001376982891,0.7249276239826709
2018-05-03 00:00:00+00:00,9743.8603515625,0.05353715789106724,0.6231971595033705
2018-05-04 00:00:00+00:00,9700.759765625,-0.004433170333562973,0.6244478163127631
2018-05-05 00:00:00+00:00,9858.150390625,0.016094355065083252,0.6248116214509328
2018-05-06 00:00:00+00:00,9654.7998046875,-0.020843383079432266,0.6221860979591349
2018-05-07 00:00:00+00:00,9373.009765625,-0.02962092312799005,0.6195444952879706
2018-05-08 00:00:00+00:00,9234.8203125,-0.014853101418770562,0.617159689165299
2018-05-09 00:00:00+00:00,9325.1796875,0.009737078547251641,0.6104871665894003
2018-05-10 00:00:00+00:00,9043.9404296875,-0.03062326710905233,0.6224571214277967
2018-05-11 00:00:00+00:00,8441.490234375,-0.0689361065966995,0.6311025150651957
2018-05-12 00:00:00+00:00,8504.8896484375,0.007482389783710855,0.631429016384164
2018-05-13 00:00:00+00:00,8723.9404296875,0.025429769131291063,0.6376656730437322
2018-05-14 00:00:00+00:00,8716.7900390625,-0.0008199646268759205,0.6353563690038301
2018-05-15 00:00:00+00:00,8510.3798828125,-0.023964474196194036,0.5617671590351024
2018-05-16 00:00:00+00:00,8368.830078125,-0.016772482047846687,0.47013385355280324
2018-05-17 00:00:00+00:00,8094.31982421875,-0.03335153970564195,0.44329248225778667
2018-05-18 00:00:00+00:00,8250.9697265625,0.019168176638719434,0.4414732393817282
2018-05-19 00:00:00+00:00,8247.1796875,-0.0004594502127542603,0.4126348632767599
2018-05-20 00:00:00+00:00,8513.25,0.031752487481541386,0.43075509860819255
2018-05-21 00:00:00+00:00,8418.990234375,-0.011133876917273966,0.4282878176496125
2018-05-22 00:00:00+00:00,8041.77978515625,-0.045839471398213046,0.45101819996774634
2018-05-23 00:00:00+00:00,7557.81982421875,-0.06206765944472573,0.48504680462762345
2018-05-24 00:00:00+00:00,7587.33984375,0.0038982826938899168,0.43119004205454425
2018-05-25 00:00:00+00:00,7480.14013671875,-0.014229521588760126,0.430383711729009
2018-05-26 00:00:00+00:00,7355.8798828125,-0.016751549202161684,0.4178621249669158
2018-05-27 00:00:00+00:00,7368.22021484375,0.0016762090503006405,0.42045011177591035
2018-05-28 00:00:00+00:00,7135.990234375,-0.032025159738966816,0.42173750009949407
2018-05-29 00:00:00+00:00,7472.58984375,0.046090611580090195,0.4685755304469355
2018-05-30 00:00:00+00:00,7406.52001953125,-0.008880942351451794,0.46305896591428763
2018-05-31 00:00:00+00:00,7494.169921875,0.011764678499798073,0.46367086872833546
2018-06-01 00:00:00+00:00,7541.4501953125,0.006289122618005123,0.4113201372754375
2018-06-02 00:00:00+00:00,7643.4501953125,0.01343460036267325,0.41417028048279847
2018-06-03 00:00:00+00:00,7720.25,0.009997649447416887,0.4031473946740836
2018-06-04 00:00:00+00:00,7514.47021484375,-0.02701622323891649,0.4092210443677382
2018-06-05 00:00:00+00:00,7633.759765625,0.015749961130953748,0.41167740845679296
2018-06-06 00:00:00+00:00,7653.97998046875,0.002645286611436144,0.4102787346006595
2018-06-07 00:00:00+00:00,7678.240234375,0.0031646133192780724,0.3969282435877434
2018-06-08 00:00:00+00:00,7624.919921875,-0.006968564365645907,0.38919068550784885
2018-06-09 00:00:00+00:00,7531.97998046875,-0.012263867528105044,0.3900774610754129
2018-06-10 00:00:00+00:00,6786.02001953125,-0.1042933363808614,0.5005934719289219
2018-06-11 00:00:00+00:00,6906.919921875,0.017659179795872778,0.5101947061901627
2018-06-12 00:00:00+00:00,6582.35986328125,-0.04813047339938324,0.5123122439591098
2018-06-13 00:00:00+00:00,6349.89990234375,-0.035954273506747965,0.4858785173508785
2018-06-14 00:00:00+00:00,6675.35009765625,0.049982602628063255,0.5250910725191028
2018-06-15 00:00:00+00:00,6456.580078125,-0.033321874056011454,0.5329231787083505
2018-06-16 00:00:00+00:00,6550.16015625,0.014389722742134216,0.5366539897676926
2018-06-17 00:00:00+00:00,6499.27001953125,-0.007799634776661505,0.5360555787019488
2018-06-18 00:00:00+00:00,6734.81982421875,0.035601191439461784,0.5457491327601027
2018-06-19 00:00:00+00:00,6769.93994140625,0.00520115825376602,0.5172755821109024
2018-06-20 00:00:00+00:00,6776.5498046875,0.0009758784644155417,0.5173992493992434
2018-06-21 00:00:00+00:00,6729.740234375,-0.006931549314601128,0.5141588802420424
2018-06-22 00:00:00+00:00,6083.68994140625,-0.10092513460307667,0.6094785499220232
2018-06-23 00:00:00+00:00,6162.47998046875,0.012867880610642049,0.609204409884257
2018-06-24 00:00:00+00:00,6173.22998046875,0.0017429078270061015,0.6064112545761559
2018-06-25 00:00:00+00:00,6249.18017578125,0.012228084684466036,0.6083003499103901
2018-06-26 00:00:00+00:00,6093.669921875,-0.025199768617492124,0.6040186977671245
2018-06-27 00:00:00+00:00,6157.1298828125,0.010360226200307545,0.6067562991851687
2018-06-28 00:00:00+00:00,5903.43994140625,-0.04207551892667362,0.6142405884031994
2018-06-29 00:00:00+00:00,6218.2998046875,0.051961304162501123,0.6536082402020246
2018-06-30 00:00:00+00:00,6404.0,0.029426269046298203,0.6673666423254111
2018-07-01 00:00:00+00:00,6385.81982421875,-0.002842915424254111,0.567453863978744
2018-07-02 00:00:00+00:00,6614.18017578125,0.03513597605397694,0.5785510417827019
2018-07-03 00:00:00+00:00,6529.58984375,-0.012871725512867362,0.555614012025166
2018-07-04 00:00:00+00:00,6597.5498046875,0.010354208139776208,0.5412303004833868
2018-07-05 00:00:00+00:00,6639.14013671875,0.0062841192296037365,0.5126502160338087
2018-07-06 00:00:00+00:00,6673.5,0.005162002311365564,0.4985159891212599
2018-07-07 00:00:00+00:00,6856.93017578125,0.027115385407600508,0.5045507659392875
2018-07-08 00:00:00+00:00,6773.8798828125,-0.012185823192757565,0.5058708895050545
2018-07-09 00:00:00+00:00,6741.75,-0.004754487007430659,0.4911693508228062
2018-07-10 00:00:00+00:00,6329.9501953125,-0.06302716705344925,0.5368893350244889
2018-07-11 00:00:00+00:00,6394.7099609375,0.010178711879892067,0.5387345319571725
2018-07-12 00:00:00+00:00,6228.81005859375,-0.026285767240593776,0.5447601670136186
2018-07-13 00:00:00+00:00,6238.0498046875,0.001482289507841217,0.41432166374453694
2018-07-14 00:00:00+00:00,6276.1201171875,0.006084371585678029,0.4125759362678635
